Brand,Model,AccelSec,TopSpeed_KmH,Range_Km,Efficiency_WhKm,FastCharge_KmH,RapidCharge,PowerTrain,PlugType,BodyStyle,Segment,Seats,PriceEuro,ElectricCarData_Norm.Accel,ElectricCarData_Norm.TopSpeed,ElectricCarData_Norm.Range,ElectricCarData_Norm.Efficiency,ElectricCarData_Norm.FastCharge,ElectricCarData_Norm.RapidCharge,ElectricCarData_Norm.PowerTrain,ElectricCarData_Norm.PlugType,ElectricCarData_Norm.BodyStyle,ElectricCarData_Norm.Segment,ElectricCarData_Norm.Seats,ElectricCarData_Norm.PriceEuro
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Model 3 Long Range Dual Motor,4.6,233,450,161,940,Yes,AWD,Type 2 CCS,Sedan,D,5,55480,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Model 3 Standard Range Plus,5.6,225,310,153,650,Yes,RWD,Type 2 CCS,Sedan,D,5,46380,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Model Y Long Range Dual Motor,5.1,217,425,171,930,Yes,AWD,Type 2 CCS,SUV,D,7,58620,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Model 3 Long Range Performance,3.4,261,435,167,910,Yes,AWD,Type 2 CCS,Sedan,D,5,61480,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Cybertruck Tri Motor,3,210,750,267,710,Yes,AWD,Type 2 CCS,Pickup,N,6,75000,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Model S Long Range,3.8,250,515,184,560,Yes,AWD,Type 2,Liftback,F,5,79990,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Roadster ,2.1,410,970,206,920,Yes,AWD,Type 2 CCS,Cabrio,S,4,215000,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,3.0 sec,210 km/h,750 km,267 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,75000
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,3.8 sec,250 km/h,515 km,184 Wh/km,560 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,79990
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,2.1 sec,410 km/h,970 km,206 Wh/km,920 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Cabrio,S,4,215000
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,4.6 sec,250 km/h,450 km,211 Wh/km,490 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,85990
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,2.5 sec,261 km/h,505 km,188 Wh/km,550 km/h,Rapid charging possible,All Wheel Drive,Type 2,Liftback,F,5,96990
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,3.7 sec,241 km/h,410 km,177 Wh/km,900 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,65620
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,5.0 sec,190 km/h,460 km,261 Wh/km,710 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Pickup,N,6,55000
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,2.8 sec,250 km/h,440 km,216 Wh/km,480 km/h,Rapid charging possible,All Wheel Drive,Type 2,SUV,F,7,102990
Tesla ,Model X Long Range,4.6,250,450,211,490,Yes,AWD,Type 2,SUV,F,7,85990,7.0 sec,180 km/h,390 km,256 Wh/km,740 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Pickup,N,6,45000
Tesla ,Model S Performance,2.5,261,505,188,550,Yes,AWD,Type 2,Liftback,F,5,96990,4.6 sec,233 km/h,450 km,161 Wh/km,940 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,55480
Tesla ,Model S Performance,2.5,261,505,188,550,Yes,AWD,Type 2,Liftback,F,5,96990,5.6 sec,225 km/h,310 km,153 Wh/km,650 km/h,Rapid charging possible,Rear Wheel Drive,Type 2 CCS,Sedan,D,5,46380
Tesla ,Model S Performance,2.5,261,505,188,550,Yes,AWD,Type 2,Liftback,F,5,96990,5.1 sec,217 km/h,425 km,171 Wh/km,930 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,SUV,D,7,58620
Tesla ,Model S Performance,2.5,261,505,188,550,Yes,AWD,Type 2,Liftback,F,5,96990,3.4 sec,261 km/h,435 km,167 Wh/km,910 km/h,Rapid charging possible,All Wheel Drive,Type 2 CCS,Sedan,D,5,61480
